output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 --shardId 0 --nodeId 0 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:22:20Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 0, node_id: 0, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..c25e
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..c25e already exists
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..cf44
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..cf44)
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt a3c2..9d47 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt e1ed..926b has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt cb58..72fe has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt af3d..b458 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt 9ced..3119 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt 5b32..4242 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt 98d3..fae4 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt db03..25c1 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] cmt 7a54..6486 has already been requested
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..cf44
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..cf44 already exists
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..cf44
[2025-12-26T19:35:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..cf44 already exists
[2025-12-26T19:35:37Z INFO  powchain::optchain::network::worker] cmt 98d3..fae4 is now available
[2025-12-26T19:35:40Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..c25e
[2025-12-26T19:35:40Z INFO  powchain::optchain::network::worker] Proposer block 0000..c25e already exists
[2025-12-26T19:35:41Z INFO  powchain::optchain::network::worker] cmt d2a4..3b0c is now available
[2025-12-26T19:35:46Z INFO  powchain::optchain::miner] mine a transaction block 0000..8f7a in shard 0
[2025-12-26T19:35:51Z INFO  powchain::optchain::network::worker] cmt 34cf..f465 is now available
[2025-12-26T19:35:53Z INFO  powchain::optchain::network::worker] cmt af3d..b458 is now available
[2025-12-26T19:35:54Z INFO  powchain::optchain::network::worker] cmt e1ed..926b is now available
[2025-12-26T19:35:57Z INFO  powchain::optchain::network::worker] cmt 5397..5011 is now available
[2025-12-26T19:36:04Z INFO  powchain::optchain::network::worker] cmt cb58..72fe is now available
[2025-12-26T19:36:06Z INFO  powchain::optchain::network::worker] cmt 7a54..6486 is now available
[2025-12-26T19:36:06Z INFO  powchain::optchain::network::worker] cmt db03..25c1 is now available
[2025-12-26T19:36:07Z INFO  powchain::optchain::network::worker] cmt 293c..705b is now available
[2025-12-26T19:36:07Z INFO  powchain::optchain::network::worker] cmt 293c..705b is now available
[2025-12-26T19:36:11Z INFO  powchain::optchain::network::worker] cmt d08c..f058 is now available
[2025-12-26T19:36:12Z INFO  powchain::optchain::network::worker] cmt 8a81..97c2 is now available
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..ff5a)
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] cmt d08c..f058 has already been requested
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] cmt b446..f780 has already been requested
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] cmt d2a4..3b0c has already been requested
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] cmt 5397..5011 has already been requested
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:15Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:16Z INFO  powchain::optchain::network::worker] cmt 530d..5417 is now available
[2025-12-26T19:36:16Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:16Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:17Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:17Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:18Z INFO  powchain::optchain::network::worker] cmt b446..f780 is now available
[2025-12-26T19:36:20Z INFO  powchain::optchain::network::worker] cmt 5b32..4242 is now available
[2025-12-26T19:36:20Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:20Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:21Z INFO  powchain::optchain::network::worker] cmt 9ced..3119 is now available
[2025-12-26T19:36:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:22Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ff5a
[2025-12-26T19:36:22Z INFO  powchain::optchain::network::worker] Proposer block 0000..ff5a already exists
[2025-12-26T19:36:24Z INFO  powchain::optchain::miner] mine a transaction block 0000..a28a in shard 0
[2025-12-26T19:36:24Z INFO  powchain::optchain::network::worker] cmt 204b..e638 is now available
[2025-12-26T19:36:28Z INFO  powchain::optchain::network::worker] cmt d2b1..daed is now available
[2025-12-26T19:36:34Z INFO  powchain::optchain::network::worker] cmt ace5..41b7 is now available
[2025-12-26T19:36:35Z INFO  powchain::optchain::network::worker] cmt 78ef..e374 is now available
[2025-12-26T19:36:38Z INFO  powchain::optchain::network::worker] cmt a3c2..9d47 is now available
[2025-12-26T19:36:39Z INFO  powchain::optchain::miner] mine a proposer block 0000..f69b in shard 0
[2025-12-26T19:36:39Z INFO  powchain::optchain::network::worker] cmt 9a39..048a is now available
[2025-12-26T19:36:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..995d
[2025-12-26T19:36:43Z INFO  powchain::optchain::network::worker] cmt 136d..47e9 is now available
[2025-12-26T19:36:44Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..995d)
[2025-12-26T19:36:47Z INFO  powchain::optchain::network::worker] cmt face..c16f is now available
[2025-12-26T19:36:52Z INFO  powchain::optchain::network::worker] cmt 2de9..db31 is now available
[2025-12-26T19:36:57Z INFO  powchain::optchain::network::worker] cmt 78d4..d14d is now available
[2025-12-26T19:36:59Z INFO  powchain::optchain::network::worker] cmt 8efb..db33 is now available
[2025-12-26T19:37:00Z INFO  powchain::optchain::network::worker] cmt c12e..67a7 is now available
[2025-12-26T19:37:02Z INFO  powchain::optchain::network::worker] cmt 89c2..1d78 is now available
[2025-12-26T19:37:02Z INFO  powchain::optchain::network::worker] cmt 4880..72bc is now available
[2025-12-26T19:37:03Z INFO  powchain::optchain::network::worker] cmt 70fb..3ad2 is now available
[2025-12-26T19:37:05Z INFO  powchain::optchain::network::worker] cmt e381..d00d is now available
[2025-12-26T19:37:05Z INFO  powchain::optchain::network::worker] cmt f0a7..5687 is now available
[2025-12-26T19:37:06Z INFO  powchain::optchain::network::worker] cmt 3ac1..e71e is now available
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..e02a)
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt d2a4..3b0c has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt d08c..f058 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt b446..f780 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 89c2..1d78 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt face..c16f has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 70fb..3ad2 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 5397..5011 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt a3c2..9d47 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 5b32..4242 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt e1ed..926b has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 78ef..e374 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] cmt 9ced..3119 has already been requested
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Proposer block 0000..e02a already exists
[2025-12-26T19:37:09Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..e02a
